SYEAR,ERTAB,LF_STAT,NOC_5,_COUNT_
,5950,,73401,2250
,5950,,73402,0
,5950,,74100,4500
,5950,,74101,8500
,5950,,74102,5500
,5950,,74200,6250
,5950,,74201,0
,5950,,74202,6500
,5950,,74203,8500
,5950,,74204,2500
,5950,,74205,6000
,5950,,75100,2250
,5950,,75101,57000
,5950,,75110,37500
,5950,,75119,6500
,5950,,75200,4500
,5950,,75201,20000
,5950,,75210,750
,5950,,75211,6250
,5950,,75212,3250
,5950,,80010,7500
,5950,,80020,15750
,5950,,80021,500
,5950,,80022,250
,5950,,82010,20500
,5950,,82020,6250
,5950,,82021,4000
,5950,,82030,750
,5950,,82031,2250
,5950,,83100,28000
,5950,,83101,4500
,5950,,83110,38250
,5950,,83120,0
,5950,,83121,250
,5950,,84100,3250
,5950,,84101,2250
,5950,,84110,11750
,5950,,84111,14000
,5950,,84120,3500
,5950,,84121,750
,5950,,85100,2250
,5950,,85101,3500
,5950,,85102,0
,5950,,85103,4500
,5950,,85104,0
,5950,,85110,3500
,5950,,85111,1500
,5950,,85120,8750
,5950,,85121,20250
,5950,,90010,17500
,5950,,90011,2250
,5950,,92010,1500
,5950,,92011,8250
,5950,,92012,500
,5950,,92013,0
,5950,,92014,25750
,5950,,92015,0
,5950,,92020,0
,5950,,92021,0
,5950,,92022,0
,5950,,92023,3750
,5950,,92024,4000
,5950,,92100,26500
,5950,,92101,3250
,5950,,93100,3250
,5950,,93101,3500
,5950,,93102,2500
,5950,,93200,0
,5950,,94100,2750
,5950,,94101,0
,5950,,94102,0
,5950,,94103,250
,5950,,94104,0
,5950,,94105,750
,5950,,94106,1750
,5950,,94107,750
,5950,,94110,1250
,5950,,94111,500
,5950,,94112,0
,5950,,94120,30000
,5950,,94121,20750
,5950,,94122,500
,5950,,94123,6250
,5950,,94124,4000
,5950,,94129,12000
,5950,,94130,0
,5950,,94131,1500
,5950,,94132,1750
,5950,,94133,0
,5950,,94140,6500
,5950,,94141,1750
,5950,,94142,250
,5950,,94143,2500
,5950,,94150,0
,5950,,94151,0
,5950,,94152,0
,5950,,94153,0
,5950,,94200,0
,5950,,94201,0
,5950,,94202,250
,5950,,94203,0
,5950,,94204,500
,5950,,94205,0
,5950,,94210,1000
,5950,,94211,3000
,5950,,94212,750
,5950,,94213,4250
,5950,,94219,2500
,5950,,95100,250
,5950,,95101,1750
,5950,,95102,750
,5950,,95103,55500
,5950,,95104,0
,5950,,95105,0
,5950,,95106,1750
,5950,,95107,250
,5950,,95109,250
,5950,Employed,,2387000
,5950,Employed,50010,0
,5950,Employed,50011,0
,5950,Employed,50012,1750
,5950,Employed,51100,2750
,5950,Employed,51101,0
,5950,Employed,51102,1250
,5950,Employed,51110,500
,5950,Employed,51111,250
,5950,Employed,51112,0
,5950,Employed,51113,1750
,5950,Employed,51114,1000
,5950,Employed,51120,1750
,5950,Employed,51121,0
,5950,Employed,51122,1500
,5950,Employed,52100,3000
,5950,Employed,52110,500
,5950,Employed,52111,0
,5950,Employed,52112,250
,5950,Employed,52113,250
,5950,Employed,52114,250
,5950,Employed,52119,1000
,5950,Employed,52120,5250
,5950,Employed,52121,1750
,5950,Employed,53100,250
,5950,Employed,53110,3000
,5950,Employed,53111,1250
,5950,Employed,53120,250
,5950,Employed,53121,500
,5950,Employed,53122,750
,5950,Employed,53123,750
,5950,Employed,53124,0
,5950,Employed,53125,0
,5950,Employed,53200,1000
,5950,Employed,53201,1000
,5950,Employed,53202,250
,5950,Employed,54100,20750
,5950,Employed,55109,1250
,5950,Employed,60010,0
,5950,Employed,60020,54500
,5950,Employed,60030,16250
,5950,Employed,60031,9500
,5950,Employed,60040,3500
,5950,Employed,62010,73250
,5950,Employed,62020,21500
,5950,Employed,62021,250
,5950,Employed,62022,4500
,5950,Employed,62023,5000
,5950,Employed,62024,6250
,5950,Employed,62029,9250
,5950,Employed,62100,27000
,5950,Employed,62101,2750
,5950,Employed,62200,9750
,5950,Employed,62201,0
,5950,Employed,62202,0
,5950,Employed,63100,14250
,5950,Employed,63101,14000
,5950,Employed,63102,6750
,5950,Employed,63200,42250
,5950,Employed,63201,1000
,5950,Employed,63202,4000
,5950,Employed,63210,13250
,5950,Employed,63211,15500
,5950,Employed,63220,0
,5950,Employed,63221,500
,5950,Employed,64100,170250
,5950,Employed,64101,41500
,5950,Employed,64200,2500
,5950,Employed,64201,0
,5950,Employed,64300,12500
,5950,Employed,64301,6000
,5950,Employed,64310,500
,5950,Employed,64311,0
,5950,Employed,64312,3250
,5950,Employed,64313,0
,5950,Employed,64314,4500
,5950,Employed,64320,0
,5950,Employed,64321,3500
,5950,Employed,64322,750
,5950,Employed,64400,9750
,5950,Employed,64401,750
,5950,Employed,64409,27750
,5950,Employed,64410,15750
,5950,Employed,65100,85000
,5950,Employed,65101,3000
,5950,Employed,65102,63000
,5950,Employed,65109,5750
,5950,Employed,65200,32250
,5950,Employed,65201,85000
,5950,Employed,65202,1000
,5950,Employed,65210,0
,5950,Employed,65211,8500
,5950,Employed,65220,8000
,5950,Employed,65229,1250
,5950,Employed,65310,40500
,5950,Employed,65311,12000
,5950,Employed,65312,25000
,5950,Employed,65320,5500
,5950,Employed,65329,2000
,5950,Employed,70010,11500
,5950,Employed,70011,30500
,5950,Employed,70012,6750
,5950,Employed,70020,4000
,5950,Employed,70021,750
,5950,Employed,72010,6500
,5950,Employed,72011,8750
,5950,Employed,72012,4750
,5950,Employed,72013,5000
,5950,Employed,72014,9000
,5950,Employed,72020,31250
,5950,Employed,72021,24500
,5950,Employed,72022,1250
,5950,Employed,72023,1250
,5950,Employed,72024,5000
,5950,Employed,72025,1500
,5950,Employed,72100,2750
,5950,Employed,72101,0
,5950,Employed,72102,2750
,5950,Employed,72103,1000
,5950,Employed,72104,2000
,5950,Employed,72105,2500
,5950,Employed,72106,29500
,5950,Employed,72200,37250
,5950,Employed,72201,22500
,5950,Employed,72202,1000
,5950,Employed,72203,5750
,5950,Employed,72204,2250
,5950,Employed,72205,6250
,5950,Employed,72300,10000
,5950,Employed,72301,7500
,5950,Employed,72302,1250
,5950,Employed,72310,41500
,5950,Employed,72311,0
,5950,Employed,72320,500
,5950,Employed,72321,3750
,5950,Employed,72400,59000
,5950,Employed,72401,54500
,5950,Employed,72402,6250
,5950,Employed,72403,2000
,5950,Employed,72404,4000
,5950,Employed,72405,0
,5950,Employed,72406,0
,5950,Employed,72410,36750
,5950,Employed,72411,3500
,5950,Employed,72420,0
,5950,Employed,72421,250
,5950,Employed,72422,1250
,5950,Employed,72423,250
,5950,Employed,72429,1750
,5950,Employed,72500,1250
,5950,Employed,72501,1250
,5950,Employed,72600,4500
,5950,Employed,72601,500
,5950,Employed,72602,0
,5950,Employed,72603,250
,5950,Employed,72604,0
,5950,Employed,72999,8750
,5950,Employed,73100,3500
,5950,Employed,73101,0
,5950,Employed,73102,5000
,5950,Employed,73110,5500
,5950,Employed,73111,1250
,5950,Employed,73112,5250
,5950,Employed,73113,3000
,5950,Employed,73200,1750
,5950,Employed,73201,17500
,5950,Employed,73202,1000
,5950,Employed,73209,3250
,5950,Employed,73300,102750
,5950,Employed,73301,13750
,5950,Employed,73310,6750
,5950,Employed,73311,8250
,5950,Employed,73400,33500
,5950,Employed,73401,1750
,5950,Employed,73402,0
,5950,Employed,74100,4250
,5950,Employed,74101,8000
,5950,Employed,74102,5250
,5950,Employed,74200,6250
,5950,Employed,74201,0
,5950,Employed,74202,4500
,5950,Employed,74203,6750
,5950,Employed,74204,2000
,5950,Employed,74205,5000
,5950,Employed,75100,1500
,5950,Employed,75101,48000
,5950,Employed,75110,26000
,5950,Employed,75119,5250
,5950,Employed,75200,4250
,5950,Employed,75201,19000
,5950,Employed,75210,750
,5950,Employed,75211,5750
,5950,Employed,75212,1750
,5950,Employed,80010,7500
,5950,Employed,80020,15250
,5950,Employed,80021,500
,5950,Employed,80022,250
,5950,Employed,82010,19000
,5950,Employed,82020,6250
,5950,Employed,82021,4000
,5950,Employed,82030,750
,5950,Employed,82031,2250
,5950,Employed,83100,26500
,5950,Employed,83101,3750
,5950,Employed,83110,32250
,5950,Employed,83120,0
,5950,Employed,83121,0
,5950,Employed,84100,3250
,5950,Employed,84101,2000
,5950,Employed,84110,8000
,5950,Employed,84111,7500
,5950,Employed,84120,2750
,5950,Employed,84121,0
,5950,Employed,85100,1750
,5950,Employed,85101,1750
,5950,Employed,85102,0
,5950,Employed,85103,1250
,5950,Employed,85104,0
,5950,Employed,85110,3250
,5950,Employed,85111,1500
,5950,Employed,85120,6750
,5950,Employed,85121,10750
,5950,Employed,90010,17250
,5950,Employed,90011,2250
,5950,Employed,92010,1500
,5950,Employed,92011,7250
,5950,Employed,92012,250
,5950,Employed,92013,0
,5950,Employed,92014,23000
,5950,Employed,92015,0
,5950,Employed,92020,0
,5950,Employed,92021,0
,5950,Employed,92022,0
,5950,Employed,92023,3000
,5950,Employed,92024,4000
,5950,Employed,92100,24250
,5950,Employed,92101,3250
,5950,Employed,93100,3250
,5950,Employed,93101,2500
,5950,Employed,93102,2500
,5950,Employed,93200,0
,5950,Employed,94100,2500
,5950,Employed,94101,0
,5950,Employed,94102,0
,5950,Employed,94103,0
,5950,Employed,94104,0
,5950,Employed,94105,750
,5950,Employed,94106,1500
,5950,Employed,94107,750
,5950,Employed,94110,250
,5950,Employed,94111,250
,5950,Employed,94112,0
,5950,Employed,94120,28750
,5950,Employed,94121,18500
,5950,Employed,94122,500
,5950,Employed,94123,5750
,5950,Employed,94124,4000
,5950,Employed,94129,11750
,5950,Employed,94130,0
,5950,Employed,94131,1500
,5950,Employed,94132,1500
,5950,Employed,94133,0
,5950,Employed,94140,6000
,5950,Employed,94141,1750
,5950,Employed,94142,250
,5950,Employed,94143,2500
,5950,Employed,94150,0
,5950,Employed,94151,0
,5950,Employed,94152,0
,5950,Employed,94153,0
,5950,Employed,94200,0
,5950,Employed,94201,0
,5950,Employed,94202,0
,5950,Employed,94203,0
,5950,Employed,94204,500
,5950,Employed,94205,0
,5950,Employed,94210,750
,5950,Employed,94211,3000
,5950,Employed,94212,250
,5950,Employed,94213,3750
,5950,Employed,94219,2500
,5950,Employed,95100,250
,5950,Employed,95101,750
,5950,Employed,95102,750
,5950,Employed,95103,46750
,5950,Employed,95104,0
,5950,Employed,95105,0
,5950,Employed,95106,1750
,5950,Employed,95107,250
,5950,Employed,95109,250
,5950,Unemployed,,127000
,5950,Unemployed,50010,0
,5950,Unemployed,50011,0
,5950,Unemployed,50012,0
,5950,Unemployed,51100,0
,5950,Unemployed,51101,0
,5950,Unemployed,51102,0
,5950,Unemployed,51110,0
,5950,Unemployed,51111,0
,5950,Unemployed,51112,0
,5950,Unemployed,51113,0
,5950,Unemployed,51114,0
,5950,Unemployed,51120,0
,5950,Unemployed,51121,0
,5950,Unemployed,51122,0
,5950,Unemployed,52100,250
,5950,Unemployed,52110,0
,5950,Unemployed,52111,0
,5950,Unemployed,52112,0
,5950,Unemployed,52113,0
,5950,Unemployed,52114,0
,5950,Unemployed,52119,0
,5950,Unemployed,52120,0
,5950,Unemployed,52121,0
,5950,Unemployed,53100,0
,5950,Unemployed,53110,0
,5950,Unemployed,53111,500
,5950,Unemployed,53120,0
,5950,Unemployed,53121,250
,5950,Unemployed,53122,250
,5950,Unemployed,53123,0
,5950,Unemployed,53124,0
,5950,Unemployed,53125,0
,5950,Unemployed,53200,0
,5950,Unemployed,53201,0
,5950,Unemployed,53202,0
,5950,Unemployed,54100,250
,5950,Unemployed,55109,250
,5950,Unemployed,60010,0
,5950,Unemployed,60020,0
,5950,Unemployed,60030,250
,5950,Unemployed,60031,1250
,5950,Unemployed,60040,0
,5950,Unemployed,62010,750
,5950,Unemployed,62020,750
,5950,Unemployed,62021,0
,5950,Unemployed,62022,1000
,5950,Unemployed,62023,250
,5950,Unemployed,62024,0
,5950,Unemployed,62029,0
,5950,Unemployed,62100,2250
,5950,Unemployed,62101,0
,5950,Unemployed,62200,0
,5950,Unemployed,62201,0
,5950,Unemployed,62202,0
,5950,Unemployed,63100,0
,5950,Unemployed,63101,0
,5950,Unemployed,63102,250
,5950,Unemployed,63200,2500
,5950,Unemployed,63201,0
,5950,Unemployed,63202,250
,5950,Unemployed,63210,250
,5950,Unemployed,63211,250
,5950,Unemployed,63220,0
,5950,Unemployed,63221,0
,5950,Unemployed,64100,8250
,5950,Unemployed,64101,250
,5950,Unemployed,64200,0
,5950,Unemployed,64201,0
,5950,Unemployed,64300,2500
,5950,Unemployed,64301,0
,5950,Unemployed,64310,0
,5950,Unemployed,64311,0
,5950,Unemployed,64312,250
,5950,Unemployed,64313,0
,5950,Unemployed,64314,0
,5950,Unemployed,64320,0
,5950,Unemployed,64321,0
,5950,Unemployed,64322,0
,5950,Unemployed,64400,0
,5950,Unemployed,64401,0
,5950,Unemployed,64409,1000
,5950,Unemployed,64410,2000
,5950,Unemployed,65100,5500
,5950,Unemployed,65101,0
,5950,Unemployed,65102,3000
,5950,Unemployed,65109,0
,5950,Unemployed,65200,2000
,5950,Unemployed,65201,3750
,5950,Unemployed,65202,0
,5950,Unemployed,65210,0
,5950,Unemployed,65211,1500
,5950,Unemployed,65220,500
,5950,Unemployed,65229,0
,5950,Unemployed,65310,2000
,5950,Unemployed,65311,750
,5950,Unemployed,65312,4000
,5950,Unemployed,65320,0
,5950,Unemployed,65329,0
,5950,Unemployed,70010,0
,5950,Unemployed,70011,250
,5950,Unemployed,70012,250
,5950,Unemployed,70020,0
,5950,Unemployed,70021,0
,5950,Unemployed,72010,250
,5950,Unemployed,72011,0
,5950,Unemployed,72012,0
,5950,Unemployed,72013,0
,5950,Unemployed,72014,0
,5950,Unemployed,72020,250
,5950,Unemployed,72021,250
,5950,Unemployed,72022,0
,5950,Unemployed,72023,0
,5950,Unemployed,72024,250
,5950,Unemployed,72025,0
,5950,Unemployed,72100,0
,5950,Unemployed,72101,0
,5950,Unemployed,72102,500
,5950,Unemployed,72103,750
,5950,Unemployed,72104,750
,5950,Unemployed,72105,500
,5950,Unemployed,72106,1750
,5950,Unemployed,72200,2750
,5950,Unemployed,72201,1000
,5950,Unemployed,72202,0
,5950,Unemployed,72203,500
,5950,Unemployed,72204,0
,5950,Unemployed,72205,0
,5950,Unemployed,72300,0
,5950,Unemployed,72301,1000
,5950,Unemployed,72302,250
,5950,Unemployed,72310,2500
,5950,Unemployed,72311,0
,5950,Unemployed,72320,1000
,5950,Unemployed,72321,500
,5950,Unemployed,72400,3500
,5950,Unemployed,72401,500
,5950,Unemployed,72402,1250
,5950,Unemployed,72403,0
,5950,Unemployed,72404,0
,5950,Unemployed,72405,0
,5950,Unemployed,72406,0
,5950,Unemployed,72410,750
,5950,Unemployed,72411,0
,5950,Unemployed,72420,500
,5950,Unemployed,72421,0
,5950,Unemployed,72422,0
,5950,Unemployed,72423,0
,5950,Unemployed,72429,0
,5950,Unemployed,72500,0
,5950,Unemployed,72501,0
,5950,Unemployed,72600,0
,5950,Unemployed,72601,0
,5950,Unemployed,72602,500
,5950,Unemployed,72603,0
,5950,Unemployed,72604,0
,5950,Unemployed,72999,0
,5950,Unemployed,73100,0
,5950,Unemployed,73101,0
,5950,Unemployed,73102,250
,5950,Unemployed,73110,0
,5950,Unemployed,73111,0
,5950,Unemployed,73112,500
,5950,Unemployed,73113,0
,5950,Unemployed,73200,250
,5950,Unemployed,73201,0
,5950,Unemployed,73202,0
,5950,Unemployed,73209,750
,5950,Unemployed,73300,6750
,5950,Unemployed,73301,2000
,5950,Unemployed,73310,0
,5950,Unemployed,73311,250
,5950,Unemployed,73400,5000
,5950,Unemployed,73401,0
,5950,Unemployed,73402,0
,5950,Unemployed,74100,0
,5950,Unemployed,74101,500
,5950,Unemployed,74102,0
,5950,Unemployed,74200,0
,5950,Unemployed,74201,0
,5950,Unemployed,74202,500
,5950,Unemployed,74203,750
,5950,Unemployed,74204,0
,5950,Unemployed,74205,0
,5950,Unemployed,75100,750
,5950,Unemployed,75101,4000
,5950,Unemployed,75110,4500
,5950,Unemployed,75119,250
,5950,Unemployed,75200,0
,5950,Unemployed,75201,250
,5950,Unemployed,75210,0
,5950,Unemployed,75211,500
,5950,Unemployed,75212,500
,5950,Unemployed,80010,0
,5950,Unemployed,80020,0
,5950,Unemployed,80021,0
,5950,Unemployed,80022,0
,5950,Unemployed,82010,750
,5950,Unemployed,82020,0
,5950,Unemployed,82021,0
,5950,Unemployed,82030,0
,5950,Unemployed,82031,0
,5950,Unemployed,83100,500
,5950,Unemployed,83101,250
,5950,Unemployed,83110,4750
,5950,Unemployed,83120,0
,5950,Unemployed,83121,0
,5950,Unemployed,84100,0
,5950,Unemployed,84101,250
,5950,Unemployed,84110,2500
,5950,Unemployed,84111,500
,5950,Unemployed,84120,0
,5950,Unemployed,84121,500
,5950,Unemployed,85100,0
,5950,Unemployed,85101,1500
,5950,Unemployed,85102,0
,5950,Unemployed,85103,500
,5950,Unemployed,85104,0
,5950,Unemployed,85110,250
,5950,Unemployed,85111,0
,5950,Unemployed,85120,1000
,5950,Unemployed,85121,4250
,5950,Unemployed,90010,250
,5950,Unemployed,90011,0
,5950,Unemployed,92010,0
,5950,Unemployed,92011,250
,5950,Unemployed,92012,250
,5950,Unemployed,92013,0
,5950,Unemployed,92014,250
,5950,Unemployed,92015,0
,5950,Unemployed,92020,0
,5950,Unemployed,92021,0
,5950,Unemployed,92022,0
,5950,Unemployed,92023,250
,5950,Unemployed,92024,0
,5950,Unemployed,92100,0
,5950,Unemployed,92101,0
,5950,Unemployed,93100,0
,5950,Unemployed,93101,1000
,5950,Unemployed,93102,0
,5950,Unemployed,93200,0
,5950,Unemployed,94100,0
,5950,Unemployed,94101,0
,5950,Unemployed,94102,0
,5950,Unemployed,94103,0
,5950,Unemployed,94104,0
,5950,Unemployed,94105,0
,5950,Unemployed,94106,0
,5950,Unemployed,94107,0
,5950,Unemployed,94110,0
,5950,Unemployed,94111,250
,5950,Unemployed,94112,0
,5950,Unemployed,94120,750
,5950,Unemployed,94121,500
,5950,Unemployed,94122,0
,5950,Unemployed,94123,0
,5950,Unemployed,94124,0
,5950,Unemployed,94129,250
,5950,Unemployed,94130,0
,5950,Unemployed,94131,0
,5950,Unemployed,94132,0
,5950,Unemployed,94133,0
,5950,Unemployed,94140,250
,5950,Unemployed,94141,0
,5950,Unemployed,94142,0
,5950,Unemployed,94143,0
,5950,Unemployed,94150,0
,5950,Unemployed,94151,0
,5950,Unemployed,94152,0
,5950,Unemployed,94153,0
,5950,Unemployed,94200,0
,5950,Unemployed,94201,0
,5950,Unemployed,94202,0
,5950,Unemployed,94203,0
,5950,Unemployed,94204,0
,5950,Unemployed,94205,0
,5950,Unemployed,94210,250
,5950,Unemployed,94211,0
,5950,Unemployed,94212,500
,5950,Unemployed,94213,500
,5950,Unemployed,94219,0
,5950,Unemployed,95100,0
,5950,Unemployed,95101,500
,5950,Unemployed,95102,0
,5950,Unemployed,95103,4000
,5950,Unemployed,95104,0
,5950,Unemployed,95105,0
,5950,Unemployed,95106,0
,5950,Unemployed,95107,0
,5950,Unemployed,95109,0
,5950,Unknown,,207750
,5950,Unknown,50010,0
,5950,Unknown,50011,0
,5950,Unknown,50012,0
,5950,Unknown,51100,0
,5950,Unknown,51101,0
,5950,Unknown,51102,0
,5950,Unknown,51110,0
,5950,Unknown,51111,0
,5950,Unknown,51112,0
,5950,Unknown,51113,0
,5950,Unknown,51114,0
,5950,Unknown,51120,0
,5950,Unknown,51121,0
,5950,Unknown,51122,250
,5950,Unknown,52100,250
,5950,Unknown,52110,0
,5950,Unknown,52111,0
,5950,Unknown,52112,0
,5950,Unknown,52113,0
,5950,Unknown,52114,0
,5950,Unknown,52119,0
,5950,Unknown,52120,500
,5950,Unknown,52121,0
,5950,Unknown,53100,0
,5950,Unknown,53110,0
,5950,Unknown,53111,0
,5950,Unknown,53120,0
,5950,Unknown,53121,0
,5950,Unknown,53122,0
,5950,Unknown,53123,0
,5950,Unknown,53124,0
,5950,Unknown,53125,0
,5950,Unknown,53200,0
,5950,Unknown,53201,250
,5950,Unknown,53202,1500
,5950,Unknown,54100,5000
,5950,Unknown,55109,0
,5950,Unknown,60010,0
,5950,Unknown,60020,2500
,5950,Unknown,60030,750
,5950,Unknown,60031,0
,5950,Unknown,60040,250
,5950,Unknown,62010,2750
,5950,Unknown,62020,500
,5950,Unknown,62021,0
,5950,Unknown,62022,500
,5950,Unknown,62023,0
,5950,Unknown,62024,1000
,5950,Unknown,62029,750
,5950,Unknown,62100,0
,5950,Unknown,62101,250
,5950,Unknown,62200,250
,5950,Unknown,62201,0
,5950,Unknown,62202,0
,5950,Unknown,63100,0
,5950,Unknown,63101,750
,5950,Unknown,63102,250
,5950,Unknown,63200,3500
,5950,Unknown,63201,250
,5950,Unknown,63202,1250
,5950,Unknown,63210,250
,5950,Unknown,63211,750
,5950,Unknown,63220,0
,5950,Unknown,63221,0
,5950,Unknown,64100,6750
,5950,Unknown,64101,1250
,5950,Unknown,64200,0
,5950,Unknown,64201,0
,5950,Unknown,64300,2250
,5950,Unknown,64301,500
,5950,Unknown,64310,1000
,5950,Unknown,64311,0
,5950,Unknown,64312,0
,5950,Unknown,64313,0
,5950,Unknown,64314,0
,5950,Unknown,64320,500
,5950,Unknown,64321,0
,5950,Unknown,64322,0
,5950,Unknown,64400,0
,5950,Unknown,64401,0
,5950,Unknown,64409,1250
,5950,Unknown,64410,2000
,5950,Unknown,65100,14250
,5950,Unknown,65101,250
,5950,Unknown,65102,9500
,5950,Unknown,65109,0
,5950,Unknown,65200,7000
,5950,Unknown,65201,12000
,5950,Unknown,65202,0
,5950,Unknown,65210,0
,5950,Unknown,65211,1750
,5950,Unknown,65220,1750
,5950,Unknown,65229,0
,5950,Unknown,65310,7750
,5950,Unknown,65311,750
,5950,Unknown,65312,4000
,5950,Unknown,65320,1500
,5950,Unknown,65329,1250
,5950,Unknown,70010,0
,5950,Unknown,70011,2000
,5950,Unknown,70012,250
,5950,Unknown,70020,0
,5950,Unknown,70021,0
,5950,Unknown,72010,750
,5950,Unknown,72011,500
,5950,Unknown,72012,0
,5950,Unknown,72013,250
,5950,Unknown,72014,0
,5950,Unknown,72020,750
,5950,Unknown,72021,2250
,5950,Unknown,72022,0
,5950,Unknown,72023,0
,5950,Unknown,72024,0
,5950,Unknown,72025,0
,5950,Unknown,72100,250
,5950,Unknown,72101,0
,5950,Unknown,72102,0
,5950,Unknown,72103,750
,5950,Unknown,72104,0
,5950,Unknown,72105,0
,5950,Unknown,72106,500
,5950,Unknown,72200,1750
,5950,Unknown,72201,1250
,5950,Unknown,72202,0
,5950,Unknown,72203,250
,5950,Unknown,72204,250
,5950,Unknown,72205,0
,5950,Unknown,72300,750
,5950,Unknown,72301,0
,5950,Unknown,72302,0
,5950,Unknown,72310,1250
,5950,Unknown,72311,0
,5950,Unknown,72320,750
,5950,Unknown,72321,1000
,5950,Unknown,72400,1750
,5950,Unknown,72401,750
,5950,Unknown,72402,750
,5950,Unknown,72403,0
,5950,Unknown,72404,250
,5950,Unknown,72405,0
,5950,Unknown,72406,0
,5950,Unknown,72410,1000
,5950,Unknown,72411,0
,5950,Unknown,72420,0
,5950,Unknown,72421,0
,5950,Unknown,72422,0
,5950,Unknown,72423,0
,5950,Unknown,72429,0
,5950,Unknown,72500,0
,5950,Unknown,72501,0
,5950,Unknown,72600,250
,5950,Unknown,72601,0
,5950,Unknown,72602,0
,5950,Unknown,72603,0
,5950,Unknown,72604,250
,5950,Unknown,72999,750
,5950,Unknown,73100,0
,5950,Unknown,73101,0
,5950,Unknown,73102,1250
,5950,Unknown,73110,1500
,5950,Unknown,73111,0
,5950,Unknown,73112,1750
,5950,Unknown,73113,0
,5950,Unknown,73200,1000
,5950,Unknown,73201,1500
,5950,Unknown,73202,0
,5950,Unknown,73209,750
,5950,Unknown,73300,9750
,5950,Unknown,73301,3250
,5950,Unknown,73310,250
,5950,Unknown,73311,0
,5950,Unknown,73400,5250
,5950,Unknown,73401,500
,5950,Unknown,73402,0
,5950,Unknown,74100,250
,5950,Unknown,74101,0
,5950,Unknown,74102,250
,5950,Unknown,74200,0
,5950,Unknown,74201,0
,5950,Unknown,74202,1500
,5950,Unknown,74203,1000
,5950,Unknown,74204,500
,5950,Unknown,74205,1000
,5950,Unknown,75100,0
,5950,Unknown,75101,5000
,5950,Unknown,75110,7000
,5950,Unknown,75119,1000
,5950,Unknown,75200,250
,5950,Unknown,75201,750
,5950,Unknown,75210,0
,5950,Unknown,75211,0
,5950,Unknown,75212,1000
,5950,Unknown,80010,0
,5950,Unknown,80020,500
,5950,Unknown,80021,0
,5950,Unknown,80022,0
,5950,Unknown,82010,750
,5950,Unknown,82020,0
,5950,Unknown,82021,0
,5950,Unknown,82030,0
,5950,Unknown,82031,0
,5950,Unknown,83100,1000
,5950,Unknown,83101,500
,5950,Unknown,83110,1250
,5950,Unknown,83120,0
,5950,Unknown,83121,250
,5950,Unknown,84100,0
,5950,Unknown,84101,0
,5950,Unknown,84110,1250
,5950,Unknown,84111,6000
,5950,Unknown,84120,750
,5950,Unknown,84121,250
,5950,Unknown,85100,500
,5950,Unknown,85101,250
,5950,Unknown,85102,0
,5950,Unknown,85103,2750
,5950,Unknown,85104,0
,5950,Unknown,85110,0
,5950,Unknown,85111,0
,5950,Unknown,85120,1000
,5950,Unknown,85121,5250
,5950,Unknown,90010,0
,5950,Unknown,90011,0
,5950,Unknown,92010,0
,5950,Unknown,92011,750
,5950,Unknown,92012,0
,5950,Unknown,92013,0
,5950,Unknown,92014,2500
,5950,Unknown,92015,0
,5950,Unknown,92020,0
,5950,Unknown,92021,0
,5950,Unknown,92022,0
,5950,Unknown,92023,500
,5950,Unknown,92024,0
,5950,Unknown,92100,2250
,5950,Unknown,92101,0
,5950,Unknown,93100,0
,5950,Unknown,93101,0
,5950,Unknown,93102,0
,5950,Unknown,93200,0
,5950,Unknown,94100,250
,5950,Unknown,94101,0
,5950,Unknown,94102,0
,5950,Unknown,94103,250
,5950,Unknown,94104,0
,5950,Unknown,94105,0
,5950,Unknown,94106,250
,5950,Unknown,94107,0
,5950,Unknown,94110,1000
,5950,Unknown,94111,0
,5950,Unknown,94112,0
,5950,Unknown,94120,500
,5950,Unknown,94121,1750
,5950,Unknown,94122,0
,5950,Unknown,94123,500
,5950,Unknown,94124,0
,5950,Unknown,94129,0
,5950,Unknown,94130,0
,5950,Unknown,94131,0
,5950,Unknown,94132,250
,5950,Unknown,94133,0
,5950,Unknown,94140,250
,5950,Unknown,94141,0
,5950,Unknown,94142,0
,5950,Unknown,94143,0
,5950,Unknown,94150,0
,5950,Unknown,94151,0
,5950,Unknown,94152,0
,5950,Unknown,94153,0
,5950,Unknown,94200,0
,5950,Unknown,94201,0
,5950,Unknown,94202,250
,5950,Unknown,94203,0
,5950,Unknown,94204,0
,5950,Unknown,94205,0
,5950,Unknown,94210,0
,5950,Unknown,94211,0
,5950,Unknown,94212,0
,5950,Unknown,94213,0
,5950,Unknown,94219,0
,5950,Unknown,95100,0
,5950,Unknown,95101,500
,5950,Unknown,95102,0
,5950,Unknown,95103,4750
,5950,Unknown,95104,0
,5950,Unknown,95105,0
,5950,Unknown,95106,0
,5950,Unknown,95107,0
,5950,Unknown,95109,0
,5960,,,836750
,5960,,50010,0
,5960,,50011,0
,5960,,50012,0
,5960,,51100,0
,5960,,51101,0
,5960,,51102,0
,5960,,51110,0
,5960,,51111,750
,5960,,51112,0
,5960,,51113,500
,5960,,51114,0
,5960,,51120,0
,5960,,51121,0
,5960,,51122,0
,5960,,52100,1000
,5960,,52110,0
,5960,,52111,0
,5960,,52112,0
,5960,,52113,0
,5960,,52114,0
,5960,,52119,250
,5960,,52120,1250
,5960,,52121,0
,5960,,53100,750
,5960,,53110,1000
